"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 03 18:14:28 UTC 2026","Sat Jan 03 18:14:31 UTC 2026","2955","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 18:14:31 UTC 2026","Sat Jan 03 18:14:34 UTC 2026","3167","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 18:14:07 UTC 2026","Sat Jan 03 18:14:12 UTC 2026","4633","tests","test_todo","","","","test_login[chromium-input_value0]",""
"passed","Sat Jan 03 18:14:15 UTC 2026","Sat Jan 03 18:14:19 UTC 2026","4673","tests","test_todo","","","","test_registration[chromium-input_value1]",""
"passed","Sat Jan 03 18:14:20 UTC 2026","Sat Jan 03 18:14:25 UTC 2026","5482","tests","test_todo","","","","test_login[chromium-input_value1]",""
"passed","Sat Jan 03 18:14:12 UTC 2026","Sat Jan 03 18:14:15 UTC 2026","2824","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 18:14:02 UTC 2026","Sat Jan 03 18:14:07 UTC 2026","4726","tests","test_todo","","","","test_registration[chromium-input_value0]",""
"passed","Sat Jan 03 18:13:59 UTC 2026","Sat Jan 03 18:14:02 UTC 2026","3084","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 18:14:25 UTC 2026","Sat Jan 03 18:14:28 UTC 2026","2966","tests","test_todo","","","","Успешный выбор языка",""
