"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 03 17:35:39 UTC 2026","Sat Jan 03 17:35:41 UTC 2026","2503","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 17:35:36 UTC 2026","Sat Jan 03 17:35:39 UTC 2026","2551","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 17:35:34 UTC 2026","Sat Jan 03 17:35:36 UTC 2026","2470","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 17:35:17 UTC 2026","Sat Jan 03 17:35:22 UTC 2026","4897","tests","test_todo","","","","test_login[chromium-input_value0]",""
"passed","Sat Jan 03 17:35:22 UTC 2026","Sat Jan 03 17:35:25 UTC 2026","2680","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 17:35:09 UTC 2026","Sat Jan 03 17:35:12 UTC 2026","2825","tests","test_todo","","","","Успешный выбор языка",""
"passed","Sat Jan 03 17:35:29 UTC 2026","Sat Jan 03 17:35:34 UTC 2026","4470","tests","test_todo","","","","test_login[chromium-input_value1]",""
"passed","Sat Jan 03 17:35:25 UTC 2026","Sat Jan 03 17:35:29 UTC 2026","4398","tests","test_todo","","","","test_registration[chromium-input_value1]",""
"passed","Sat Jan 03 17:35:12 UTC 2026","Sat Jan 03 17:35:17 UTC 2026","4530","tests","test_todo","","","","test_registration[chromium-input_value0]",""
